ImageNumber,ObjectNumber,Metadata_FileLocation,Metadata_group,Metadata_gut,Neighbors_FirstClosestDistance_Expanded,Neighbors_SecondClosestDistance_Expanded
1,63,file:///C:/Users/cynth/Documents/Loza-Coll%20Lab/21412/21412/Exp%20JPEGs/21412exp_130%5E112_6d_10-DAPI-GFP.jpg,Indy OE,10,85.65271499,96.25958926
1,64,file:///C:/Users/cynth/Documents/Loza-Coll%20Lab/21412/21412/Exp%20JPEGs/21412exp_130%5E112_6d_10-DAPI-GFP.jpg,Indy OE,10,77.55457657,90.52294827
1,65,file:///C:/Users/cynth/Documents/Loza-Coll%20Lab/21412/21412/Exp%20JPEGs/21412exp_130%5E112_6d_10-DAPI-GFP.jpg,Indy OE,10,81.16557821,81.95421249
1,66,file:///C:/Users/cynth/Documents/Loza-Coll%20Lab/21412/21412/Exp%20JPEGs/21412exp_130%5E112_6d_10-DAPI-GFP.jpg,Indy OE,10,70.48416365,106.0290544
1,67,file:///C:/Users/cynth/Documents/Loza-Coll%20Lab/21412/21412/Exp%20JPEGs/21412exp_130%5E112_6d_10-DAPI-GFP.jpg,Indy OE,10,47.1845133,124.0091696
1,68,file:///C:/Users/cynth/Documents/Loza-Coll%20Lab/21412/21412/Exp%20JPEGs/21412exp_130%5E112_6d_10-DAPI-GFP.jpg,Indy OE,10,99.23059371,120.4105392
1,69,file:///C:/Users/cynth/Documents/Loza-Coll%20Lab/21412/21412/Exp%20JPEGs/21412exp_130%5E112_6d_10-DAPI-GFP.jpg,Indy OE,10,73.20912923,96.45449497
1,70,file:///C:/Users/cynth/Documents/Loza-Coll%20Lab/21412/21412/Exp%20JPEGs/21412exp_130%5E112_6d_10-DAPI-GFP.jpg,Indy OE,10,50.12661349,70.07618427
1,71,file:///C:/Users/cynth/Documents/Loza-Coll%20Lab/21412/21412/Exp%20JPEGs/21412exp_130%5E112_6d_10-DAPI-GFP.jpg,Indy OE,10,47.1845133,106.0290544
1,72,file:///C:/Users/cynth/Documents/Loza-Coll%20Lab/21412/21412/Exp%20JPEGs/21412exp_130%5E112_6d_10-DAPI-GFP.jpg,Indy OE,10,86.4417587,135.1939858
1,73,file:///C:/Users/cynth/Documents/Loza-Coll%20Lab/21412/21412/Exp%20JPEGs/21412exp_130%5E112_6d_10-DAPI-GFP.jpg,Indy OE,10,73.20912923,148.8639763
1,74,file:///C:/Users/cynth/Documents/Loza-Coll%20Lab/21412/21412/Exp%20JPEGs/21412exp_130%5E112_6d_10-DAPI-GFP.jpg,Indy OE,10,61.4704723,110.2111425
1,75,file:///C:/Users/cynth/Documents/Loza-Coll%20Lab/21412/21412/Exp%20JPEGs/21412exp_130%5E112_6d_10-DAPI-GFP.jpg,Indy OE,10,50.12661349,84.72737917
1,76,file:///C:/Users/cynth/Documents/Loza-Coll%20Lab/21412/21412/Exp%20JPEGs/21412exp_130%5E112_6d_10-DAPI-GFP.jpg,Indy OE,10,61.4704723,128.2345288
1,77,file:///C:/Users/cynth/Documents/Loza-Coll%20Lab/21412/21412/Exp%20JPEGs/21412exp_130%5E112_6d_10-DAPI-GFP.jpg,Indy OE,10,70.07618427,84.72737917
1,78,file:///C:/Users/cynth/Documents/Loza-Coll%20Lab/21412/21412/Exp%20JPEGs/21412exp_130%5E112_6d_10-DAPI-GFP.jpg,Indy OE,10,232.9346613,235.1511915
2,1,file:///C:/Users/cynth/Documents/Loza-Coll%20Lab/21412/21412/Exp%20JPEGs/21412exp_130%5E112_6d_10-DAPI-GFP.jpg,Indy OE,10,69.57458867,90.69147435
2,2,file:///C:/Users/cynth/Documents/Loza-Coll%20Lab/21412/21412/Exp%20JPEGs/21412exp_130%5E112_6d_10-DAPI-GFP.jpg,Indy OE,10,42.46303691,84.15024704
2,3,file:///C:/Users/cynth/Documents/Loza-Coll%20Lab/21412/21412/Exp%20JPEGs/21412exp_130%5E112_6d_10-DAPI-GFP.jpg,Indy OE,10,61.60853926,69.57458867
2,4,file:///C:/Users/cynth/Documents/Loza-Coll%20Lab/21412/21412/Exp%20JPEGs/21412exp_130%5E112_6d_10-DAPI-GFP.jpg,Indy OE,10,42.46303691,74.85729929
2,5,file:///C:/Users/cynth/Documents/Loza-Coll%20Lab/21412/21412/Exp%20JPEGs/21412exp_130%5E112_6d_10-DAPI-GFP.jpg,Indy OE,10,53.5424633,63.0372146
2,6,file:///C:/Users/cynth/Documents/Loza-Coll%20Lab/21412/21412/Exp%20JPEGs/21412exp_130%5E112_6d_10-DAPI-GFP.jpg,Indy OE,10,61.60853926,77.16111514
2,7,file:///C:/Users/cynth/Documents/Loza-Coll%20Lab/21412/21412/Exp%20JPEGs/21412exp_130%5E112_6d_10-DAPI-GFP.jpg,Indy OE,10,65.21915913,74.70020254
2,8,file:///C:/Users/cynth/Documents/Loza-Coll%20Lab/21412/21412/Exp%20JPEGs/21412exp_130%5E112_6d_10-DAPI-GFP.jpg,Indy OE,10,74.85729929,78.74479162
2,9,file:///C:/Users/cynth/Documents/Loza-Coll%20Lab/21412/21412/Exp%20JPEGs/21412exp_130%5E112_6d_10-DAPI-GFP.jpg,Indy OE,10,64.84744056,73.61836053
2,10,file:///C:/Users/cynth/Documents/Loza-Coll%20Lab/21412/21412/Exp%20JPEGs/21412exp_130%5E112_6d_10-DAPI-GFP.jpg,Indy OE,10,59.90689692,83.08863626
2,11,file:///C:/Users/cynth/Documents/Loza-Coll%20Lab/21412/21412/Exp%20JPEGs/21412exp_130%5E112_6d_10-DAPI-GFP.jpg,Indy OE,10,69.32019744,74.25959589
2,12,file:///C:/Users/cynth/Documents/Loza-Coll%20Lab/21412/21412/Exp%20JPEGs/21412exp_130%5E112_6d_10-DAPI-GFP.jpg,Indy OE,10,56.34865468,78.74479162
2,13,file:///C:/Users/cynth/Documents/Loza-Coll%20Lab/21412/21412/Exp%20JPEGs/21412exp_130%5E112_6d_10-DAPI-GFP.jpg,Indy OE,10,62.89329209,63.0372146
2,14,file:///C:/Users/cynth/Documents/Loza-Coll%20Lab/21412/21412/Exp%20JPEGs/21412exp_130%5E112_6d_10-DAPI-GFP.jpg,Indy OE,10,53.68882001,74.25959589
2,15,file:///C:/Users/cynth/Documents/Loza-Coll%20Lab/21412/21412/Exp%20JPEGs/21412exp_130%5E112_6d_10-DAPI-GFP.jpg,Indy OE,10,64.79420061,68.82276726
2,16,file:///C:/Users/cynth/Documents/Loza-Coll%20Lab/21412/21412/Exp%20JPEGs/21412exp_130%5E112_6d_10-DAPI-GFP.jpg,Indy OE,10,56.34865468,67.84118976
2,17,file:///C:/Users/cynth/Documents/Loza-Coll%20Lab/21412/21412/Exp%20JPEGs/21412exp_130%5E112_6d_10-DAPI-GFP.jpg,Indy OE,10,54.14616006,62.89329209
2,18,file:///C:/Users/cynth/Documents/Loza-Coll%20Lab/21412/21412/Exp%20JPEGs/21412exp_130%5E112_6d_10-DAPI-GFP.jpg,Indy OE,10,53.5424633,64.57341334
2,19,file:///C:/Users/cynth/Documents/Loza-Coll%20Lab/21412/21412/Exp%20JPEGs/21412exp_130%5E112_6d_10-DAPI-GFP.jpg,Indy OE,10,60.95270821,64.84744056
