ImageNumber,ObjectNumber,Metadata_FileLocation,Metadata_group,Metadata_gut,Neighbors_FirstClosestDistance_Expanded,Neighbors_SecondClosestDistance_Expanded
1,19,file:///C:/Users/cynth/Documents/Loza-Coll%20Lab/21412/21412/Ctrl%20JPEGs/21412ctl_130%5E112_6d_12-DAPI-GFP.jpg,Ctl,12,87.51378719,89.69057658
1,20,file:///C:/Users/cynth/Documents/Loza-Coll%20Lab/21412/21412/Ctrl%20JPEGs/21412ctl_130%5E112_6d_12-DAPI-GFP.jpg,Ctl,12,88.21799282,90.22884312
1,21,file:///C:/Users/cynth/Documents/Loza-Coll%20Lab/21412/21412/Ctrl%20JPEGs/21412ctl_130%5E112_6d_12-DAPI-GFP.jpg,Ctl,12,52.29106493,87.98549266
1,22,file:///C:/Users/cynth/Documents/Loza-Coll%20Lab/21412/21412/Ctrl%20JPEGs/21412ctl_130%5E112_6d_12-DAPI-GFP.jpg,Ctl,12,48.31148311,52.29106493
1,23,file:///C:/Users/cynth/Documents/Loza-Coll%20Lab/21412/21412/Ctrl%20JPEGs/21412ctl_130%5E112_6d_12-DAPI-GFP.jpg,Ctl,12,79.16865087,98.40514781
1,24,file:///C:/Users/cynth/Documents/Loza-Coll%20Lab/21412/21412/Ctrl%20JPEGs/21412ctl_130%5E112_6d_12-DAPI-GFP.jpg,Ctl,12,77.12663558,79.16865087
1,25,file:///C:/Users/cynth/Documents/Loza-Coll%20Lab/21412/21412/Ctrl%20JPEGs/21412ctl_130%5E112_6d_12-DAPI-GFP.jpg,Ctl,12,75.11138041,75.62565341
1,26,file:///C:/Users/cynth/Documents/Loza-Coll%20Lab/21412/21412/Ctrl%20JPEGs/21412ctl_130%5E112_6d_12-DAPI-GFP.jpg,Ctl,12,83.3650387,101.552014
1,27,file:///C:/Users/cynth/Documents/Loza-Coll%20Lab/21412/21412/Ctrl%20JPEGs/21412ctl_130%5E112_6d_12-DAPI-GFP.jpg,Ctl,12,76.31130194,77.12663558
1,28,file:///C:/Users/cynth/Documents/Loza-Coll%20Lab/21412/21412/Ctrl%20JPEGs/21412ctl_130%5E112_6d_12-DAPI-GFP.jpg,Ctl,12,69.00821371,94.14959104
1,29,file:///C:/Users/cynth/Documents/Loza-Coll%20Lab/21412/21412/Ctrl%20JPEGs/21412ctl_130%5E112_6d_12-DAPI-GFP.jpg,Ctl,12,48.31148311,80.92184176
