ImageNumber,ObjectNumber,Metadata_FileLocation,Metadata_group,Metadata_gut,Neighbors_FirstClosestDistance_Expanded,Neighbors_SecondClosestDistance_Expanded
1,40,file:///C:/Users/cynth/Documents/Loza-Coll%20Lab/20117/20117_ctrl%20replicate%20JPEGs/20117ctl_130%5E112_6d_10a-DAPI-GFP.jpg,Ctl,10,48.40711111,70.38367993
1,41,file:///C:/Users/cynth/Documents/Loza-Coll%20Lab/20117/20117_ctrl%20replicate%20JPEGs/20117ctl_130%5E112_6d_10a-DAPI-GFP.jpg,Ctl,10,53.70153431,63.33908198
1,42,file:///C:/Users/cynth/Documents/Loza-Coll%20Lab/20117/20117_ctrl%20replicate%20JPEGs/20117ctl_130%5E112_6d_10a-DAPI-GFP.jpg,Ctl,10,49.18696928,69.57484873
1,43,file:///C:/Users/cynth/Documents/Loza-Coll%20Lab/20117/20117_ctrl%20replicate%20JPEGs/20117ctl_130%5E112_6d_10a-DAPI-GFP.jpg,Ctl,10,67.52041675,72.59407084
1,44,file:///C:/Users/cynth/Documents/Loza-Coll%20Lab/20117/20117_ctrl%20replicate%20JPEGs/20117ctl_130%5E112_6d_10a-DAPI-GFP.jpg,Ctl,10,71.55350833,77.42962633
1,45,file:///C:/Users/cynth/Documents/Loza-Coll%20Lab/20117/20117_ctrl%20replicate%20JPEGs/20117ctl_130%5E112_6d_10a-DAPI-GFP.jpg,Ctl,10,52.91121823,53.20096219
1,46,file:///C:/Users/cynth/Documents/Loza-Coll%20Lab/20117/20117_ctrl%20replicate%20JPEGs/20117ctl_130%5E112_6d_10a-DAPI-GFP.jpg,Ctl,10,67.01335617,70.38367993
1,47,file:///C:/Users/cynth/Documents/Loza-Coll%20Lab/20117/20117_ctrl%20replicate%20JPEGs/20117ctl_130%5E112_6d_10a-DAPI-GFP.jpg,Ctl,10,62.39760422,63.33908198
1,48,file:///C:/Users/cynth/Documents/Loza-Coll%20Lab/20117/20117_ctrl%20replicate%20JPEGs/20117ctl_130%5E112_6d_10a-DAPI-GFP.jpg,Ctl,10,55.42197877,69.20037508
1,49,file:///C:/Users/cynth/Documents/Loza-Coll%20Lab/20117/20117_ctrl%20replicate%20JPEGs/20117ctl_130%5E112_6d_10a-DAPI-GFP.jpg,Ctl,10,52.39851358,62.08980973
1,50,file:///C:/Users/cynth/Documents/Loza-Coll%20Lab/20117/20117_ctrl%20replicate%20JPEGs/20117ctl_130%5E112_6d_10a-DAPI-GFP.jpg,Ctl,10,90.44670714,113.3401927
1,51,file:///C:/Users/cynth/Documents/Loza-Coll%20Lab/20117/20117_ctrl%20replicate%20JPEGs/20117ctl_130%5E112_6d_10a-DAPI-GFP.jpg,Ctl,10,70.33062219,71.19949187
1,52,file:///C:/Users/cynth/Documents/Loza-Coll%20Lab/20117/20117_ctrl%20replicate%20JPEGs/20117ctl_130%5E112_6d_10a-DAPI-GFP.jpg,Ctl,10,71.55350833,101.1442225
1,53,file:///C:/Users/cynth/Documents/Loza-Coll%20Lab/20117/20117_ctrl%20replicate%20JPEGs/20117ctl_130%5E112_6d_10a-DAPI-GFP.jpg,Ctl,10,52.39851358,64.82683185
1,54,file:///C:/Users/cynth/Documents/Loza-Coll%20Lab/20117/20117_ctrl%20replicate%20JPEGs/20117ctl_130%5E112_6d_10a-DAPI-GFP.jpg,Ctl,10,53.50478178,53.70153431
1,55,file:///C:/Users/cynth/Documents/Loza-Coll%20Lab/20117/20117_ctrl%20replicate%20JPEGs/20117ctl_130%5E112_6d_10a-DAPI-GFP.jpg,Ctl,10,46.82492671,70.25826611
1,56,file:///C:/Users/cynth/Documents/Loza-Coll%20Lab/20117/20117_ctrl%20replicate%20JPEGs/20117ctl_130%5E112_6d_10a-DAPI-GFP.jpg,Ctl,10,54.2738277,70.25826611
1,57,file:///C:/Users/cynth/Documents/Loza-Coll%20Lab/20117/20117_ctrl%20replicate%20JPEGs/20117ctl_130%5E112_6d_10a-DAPI-GFP.jpg,Ctl,10,55.42197877,64.34123901
1,58,file:///C:/Users/cynth/Documents/Loza-Coll%20Lab/20117/20117_ctrl%20replicate%20JPEGs/20117ctl_130%5E112_6d_10a-DAPI-GFP.jpg,Ctl,10,47.8727862,61.26083157
1,59,file:///C:/Users/cynth/Documents/Loza-Coll%20Lab/20117/20117_ctrl%20replicate%20JPEGs/20117ctl_130%5E112_6d_10a-DAPI-GFP.jpg,Ctl,10,50.64339494,63.37755807
1,60,file:///C:/Users/cynth/Documents/Loza-Coll%20Lab/20117/20117_ctrl%20replicate%20JPEGs/20117ctl_130%5E112_6d_10a-DAPI-GFP.jpg,Ctl,10,46.82492671,78.28917666
1,61,file:///C:/Users/cynth/Documents/Loza-Coll%20Lab/20117/20117_ctrl%20replicate%20JPEGs/20117ctl_130%5E112_6d_10a-DAPI-GFP.jpg,Ctl,10,46.35789561,47.8727862
1,62,file:///C:/Users/cynth/Documents/Loza-Coll%20Lab/20117/20117_ctrl%20replicate%20JPEGs/20117ctl_130%5E112_6d_10a-DAPI-GFP.jpg,Ctl,10,62.08980973,63.72394859
1,63,file:///C:/Users/cynth/Documents/Loza-Coll%20Lab/20117/20117_ctrl%20replicate%20JPEGs/20117ctl_130%5E112_6d_10a-DAPI-GFP.jpg,Ctl,10,58.50349245,66.41402505
1,64,file:///C:/Users/cynth/Documents/Loza-Coll%20Lab/20117/20117_ctrl%20replicate%20JPEGs/20117ctl_130%5E112_6d_10a-DAPI-GFP.jpg,Ctl,10,50.64339494,60.19397239
1,65,file:///C:/Users/cynth/Documents/Loza-Coll%20Lab/20117/20117_ctrl%20replicate%20JPEGs/20117ctl_130%5E112_6d_10a-DAPI-GFP.jpg,Ctl,10,59.34944322,64.82683185
1,66,file:///C:/Users/cynth/Documents/Loza-Coll%20Lab/20117/20117_ctrl%20replicate%20JPEGs/20117ctl_130%5E112_6d_10a-DAPI-GFP.jpg,Ctl,10,62.16491629,68.16809526
1,67,file:///C:/Users/cynth/Documents/Loza-Coll%20Lab/20117/20117_ctrl%20replicate%20JPEGs/20117ctl_130%5E112_6d_10a-DAPI-GFP.jpg,Ctl,10,53.50478178,62.16491629
1,68,file:///C:/Users/cynth/Documents/Loza-Coll%20Lab/20117/20117_ctrl%20replicate%20JPEGs/20117ctl_130%5E112_6d_10a-DAPI-GFP.jpg,Ctl,10,57.15656029,58.50349245
1,69,file:///C:/Users/cynth/Documents/Loza-Coll%20Lab/20117/20117_ctrl%20replicate%20JPEGs/20117ctl_130%5E112_6d_10a-DAPI-GFP.jpg,Ctl,10,59.5421468,63.08999993
1,70,file:///C:/Users/cynth/Documents/Loza-Coll%20Lab/20117/20117_ctrl%20replicate%20JPEGs/20117ctl_130%5E112_6d_10a-DAPI-GFP.jpg,Ctl,10,49.0253055,63.37755807
1,71,file:///C:/Users/cynth/Documents/Loza-Coll%20Lab/20117/20117_ctrl%20replicate%20JPEGs/20117ctl_130%5E112_6d_10a-DAPI-GFP.jpg,Ctl,10,54.2738277,59.30715613
1,72,file:///C:/Users/cynth/Documents/Loza-Coll%20Lab/20117/20117_ctrl%20replicate%20JPEGs/20117ctl_130%5E112_6d_10a-DAPI-GFP.jpg,Ctl,10,60.19397239,64.34123901
1,73,file:///C:/Users/cynth/Documents/Loza-Coll%20Lab/20117/20117_ctrl%20replicate%20JPEGs/20117ctl_130%5E112_6d_10a-DAPI-GFP.jpg,Ctl,10,46.35789561,49.8276604
1,74,file:///C:/Users/cynth/Documents/Loza-Coll%20Lab/20117/20117_ctrl%20replicate%20JPEGs/20117ctl_130%5E112_6d_10a-DAPI-GFP.jpg,Ctl,10,49.0253055,65.13889534
1,75,file:///C:/Users/cynth/Documents/Loza-Coll%20Lab/20117/20117_ctrl%20replicate%20JPEGs/20117ctl_130%5E112_6d_10a-DAPI-GFP.jpg,Ctl,10,47.41230704,63.49344003
1,76,file:///C:/Users/cynth/Documents/Loza-Coll%20Lab/20117/20117_ctrl%20replicate%20JPEGs/20117ctl_130%5E112_6d_10a-DAPI-GFP.jpg,Ctl,10,73.16803663,75.48536005
1,77,file:///C:/Users/cynth/Documents/Loza-Coll%20Lab/20117/20117_ctrl%20replicate%20JPEGs/20117ctl_130%5E112_6d_10a-DAPI-GFP.jpg,Ctl,10,49.8276604,54.81734936
1,78,file:///C:/Users/cynth/Documents/Loza-Coll%20Lab/20117/20117_ctrl%20replicate%20JPEGs/20117ctl_130%5E112_6d_10a-DAPI-GFP.jpg,Ctl,10,59.34944322,63.08999993
1,79,file:///C:/Users/cynth/Documents/Loza-Coll%20Lab/20117/20117_ctrl%20replicate%20JPEGs/20117ctl_130%5E112_6d_10a-DAPI-GFP.jpg,Ctl,10,58.01084773,69.25714124
1,80,file:///C:/Users/cynth/Documents/Loza-Coll%20Lab/20117/20117_ctrl%20replicate%20JPEGs/20117ctl_130%5E112_6d_10a-DAPI-GFP.jpg,Ctl,10,59.5421468,66.30200672
1,81,file:///C:/Users/cynth/Documents/Loza-Coll%20Lab/20117/20117_ctrl%20replicate%20JPEGs/20117ctl_130%5E112_6d_10a-DAPI-GFP.jpg,Ctl,10,59.30715613,87.11891155
1,82,file:///C:/Users/cynth/Documents/Loza-Coll%20Lab/20117/20117_ctrl%20replicate%20JPEGs/20117ctl_130%5E112_6d_10a-DAPI-GFP.jpg,Ctl,10,67.7736537,70.13804841
1,83,file:///C:/Users/cynth/Documents/Loza-Coll%20Lab/20117/20117_ctrl%20replicate%20JPEGs/20117ctl_130%5E112_6d_10a-DAPI-GFP.jpg,Ctl,10,63.49344003,63.87183397
1,84,file:///C:/Users/cynth/Documents/Loza-Coll%20Lab/20117/20117_ctrl%20replicate%20JPEGs/20117ctl_130%5E112_6d_10a-DAPI-GFP.jpg,Ctl,10,77.0446367,119.4597861
1,85,file:///C:/Users/cynth/Documents/Loza-Coll%20Lab/20117/20117_ctrl%20replicate%20JPEGs/20117ctl_130%5E112_6d_10a-DAPI-GFP.jpg,Ctl,10,47.41230704,58.60937965
1,86,file:///C:/Users/cynth/Documents/Loza-Coll%20Lab/20117/20117_ctrl%20replicate%20JPEGs/20117ctl_130%5E112_6d_10a-DAPI-GFP.jpg,Ctl,10,48.85941395,68.09287006
1,87,file:///C:/Users/cynth/Documents/Loza-Coll%20Lab/20117/20117_ctrl%20replicate%20JPEGs/20117ctl_130%5E112_6d_10a-DAPI-GFP.jpg,Ctl,10,65.42828638,67.16383559
1,88,file:///C:/Users/cynth/Documents/Loza-Coll%20Lab/20117/20117_ctrl%20replicate%20JPEGs/20117ctl_130%5E112_6d_10a-DAPI-GFP.jpg,Ctl,10,43.18381394,58.60937965
1,89,file:///C:/Users/cynth/Documents/Loza-Coll%20Lab/20117/20117_ctrl%20replicate%20JPEGs/20117ctl_130%5E112_6d_10a-DAPI-GFP.jpg,Ctl,10,54.81734936,62.15684284
1,90,file:///C:/Users/cynth/Documents/Loza-Coll%20Lab/20117/20117_ctrl%20replicate%20JPEGs/20117ctl_130%5E112_6d_10a-DAPI-GFP.jpg,Ctl,10,48.85941395,65.42828638
1,91,file:///C:/Users/cynth/Documents/Loza-Coll%20Lab/20117/20117_ctrl%20replicate%20JPEGs/20117ctl_130%5E112_6d_10a-DAPI-GFP.jpg,Ctl,10,65.60821368,67.93615269
1,92,file:///C:/Users/cynth/Documents/Loza-Coll%20Lab/20117/20117_ctrl%20replicate%20JPEGs/20117ctl_130%5E112_6d_10a-DAPI-GFP.jpg,Ctl,10,31.88476421,56.97690039
1,93,file:///C:/Users/cynth/Documents/Loza-Coll%20Lab/20117/20117_ctrl%20replicate%20JPEGs/20117ctl_130%5E112_6d_10a-DAPI-GFP.jpg,Ctl,10,70.47973168,80.36275953
1,94,file:///C:/Users/cynth/Documents/Loza-Coll%20Lab/20117/20117_ctrl%20replicate%20JPEGs/20117ctl_130%5E112_6d_10a-DAPI-GFP.jpg,Ctl,10,43.18381394,62.15684284
1,95,file:///C:/Users/cynth/Documents/Loza-Coll%20Lab/20117/20117_ctrl%20replicate%20JPEGs/20117ctl_130%5E112_6d_10a-DAPI-GFP.jpg,Ctl,10,31.88476421,63.74679724
1,96,file:///C:/Users/cynth/Documents/Loza-Coll%20Lab/20117/20117_ctrl%20replicate%20JPEGs/20117ctl_130%5E112_6d_10a-DAPI-GFP.jpg,Ctl,10,55.71975986,63.87183397
1,97,file:///C:/Users/cynth/Documents/Loza-Coll%20Lab/20117/20117_ctrl%20replicate%20JPEGs/20117ctl_130%5E112_6d_10a-DAPI-GFP.jpg,Ctl,10,77.0446367,87.96799828
1,98,file:///C:/Users/cynth/Documents/Loza-Coll%20Lab/20117/20117_ctrl%20replicate%20JPEGs/20117ctl_130%5E112_6d_10a-DAPI-GFP.jpg,Ctl,10,59.92204734,84.34290906
1,99,file:///C:/Users/cynth/Documents/Loza-Coll%20Lab/20117/20117_ctrl%20replicate%20JPEGs/20117ctl_130%5E112_6d_10a-DAPI-GFP.jpg,Ctl,10,59.92204734,70.06980924
1,100,file:///C:/Users/cynth/Documents/Loza-Coll%20Lab/20117/20117_ctrl%20replicate%20JPEGs/20117ctl_130%5E112_6d_10a-DAPI-GFP.jpg,Ctl,10,63.44137239,83.69105599
1,101,file:///C:/Users/cynth/Documents/Loza-Coll%20Lab/20117/20117_ctrl%20replicate%20JPEGs/20117ctl_130%5E112_6d_10a-DAPI-GFP.jpg,Ctl,10,55.71975986,62.1421304
1,102,file:///C:/Users/cynth/Documents/Loza-Coll%20Lab/20117/20117_ctrl%20replicate%20JPEGs/20117ctl_130%5E112_6d_10a-DAPI-GFP.jpg,Ctl,10,57.89719643,87.10459516
1,103,file:///C:/Users/cynth/Documents/Loza-Coll%20Lab/20117/20117_ctrl%20replicate%20JPEGs/20117ctl_130%5E112_6d_10a-DAPI-GFP.jpg,Ctl,10,57.89719643,63.91677476
1,104,file:///C:/Users/cynth/Documents/Loza-Coll%20Lab/20117/20117_ctrl%20replicate%20JPEGs/20117ctl_130%5E112_6d_10a-DAPI-GFP.jpg,Ctl,10,34.67583426,56.97690039
1,105,file:///C:/Users/cynth/Documents/Loza-Coll%20Lab/20117/20117_ctrl%20replicate%20JPEGs/20117ctl_130%5E112_6d_10a-DAPI-GFP.jpg,Ctl,10,60.78703346,70.47973168
1,106,file:///C:/Users/cynth/Documents/Loza-Coll%20Lab/20117/20117_ctrl%20replicate%20JPEGs/20117ctl_130%5E112_6d_10a-DAPI-GFP.jpg,Ctl,10,70.40157472,70.46155372
1,107,file:///C:/Users/cynth/Documents/Loza-Coll%20Lab/20117/20117_ctrl%20replicate%20JPEGs/20117ctl_130%5E112_6d_10a-DAPI-GFP.jpg,Ctl,10,62.1421304,62.33400087
1,108,file:///C:/Users/cynth/Documents/Loza-Coll%20Lab/20117/20117_ctrl%20replicate%20JPEGs/20117ctl_130%5E112_6d_10a-DAPI-GFP.jpg,Ctl,10,63.44137239,71.55737807
1,109,file:///C:/Users/cynth/Documents/Loza-Coll%20Lab/20117/20117_ctrl%20replicate%20JPEGs/20117ctl_130%5E112_6d_10a-DAPI-GFP.jpg,Ctl,10,34.67583426,51.94388523
1,110,file:///C:/Users/cynth/Documents/Loza-Coll%20Lab/20117/20117_ctrl%20replicate%20JPEGs/20117ctl_130%5E112_6d_10a-DAPI-GFP.jpg,Ctl,10,63.74676229,74.66067533
1,111,file:///C:/Users/cynth/Documents/Loza-Coll%20Lab/20117/20117_ctrl%20replicate%20JPEGs/20117ctl_130%5E112_6d_10a-DAPI-GFP.jpg,Ctl,10,63.91677476,88.80502251
1,112,file:///C:/Users/cynth/Documents/Loza-Coll%20Lab/20117/20117_ctrl%20replicate%20JPEGs/20117ctl_130%5E112_6d_10a-DAPI-GFP.jpg,Ctl,10,66.19766627,75.52631059
1,113,file:///C:/Users/cynth/Documents/Loza-Coll%20Lab/20117/20117_ctrl%20replicate%20JPEGs/20117ctl_130%5E112_6d_10a-DAPI-GFP.jpg,Ctl,10,54.79539686,70.06980924
1,114,file:///C:/Users/cynth/Documents/Loza-Coll%20Lab/20117/20117_ctrl%20replicate%20JPEGs/20117ctl_130%5E112_6d_10a-DAPI-GFP.jpg,Ctl,10,87.96799828,111.4070892
1,115,file:///C:/Users/cynth/Documents/Loza-Coll%20Lab/20117/20117_ctrl%20replicate%20JPEGs/20117ctl_130%5E112_6d_10a-DAPI-GFP.jpg,Ctl,10,60.78703346,63.1380654
1,116,file:///C:/Users/cynth/Documents/Loza-Coll%20Lab/20117/20117_ctrl%20replicate%20JPEGs/20117ctl_130%5E112_6d_10a-DAPI-GFP.jpg,Ctl,10,58.19693851,66.19766627
1,117,file:///C:/Users/cynth/Documents/Loza-Coll%20Lab/20117/20117_ctrl%20replicate%20JPEGs/20117ctl_130%5E112_6d_10a-DAPI-GFP.jpg,Ctl,10,57.93283571,70.24779509
1,118,file:///C:/Users/cynth/Documents/Loza-Coll%20Lab/20117/20117_ctrl%20replicate%20JPEGs/20117ctl_130%5E112_6d_10a-DAPI-GFP.jpg,Ctl,10,62.33400087,70.46155372
1,119,file:///C:/Users/cynth/Documents/Loza-Coll%20Lab/20117/20117_ctrl%20replicate%20JPEGs/20117ctl_130%5E112_6d_10a-DAPI-GFP.jpg,Ctl,10,43.94994762,48.94302137
1,120,file:///C:/Users/cynth/Documents/Loza-Coll%20Lab/20117/20117_ctrl%20replicate%20JPEGs/20117ctl_130%5E112_6d_10a-DAPI-GFP.jpg,Ctl,10,43.94994762,51.15758586
1,121,file:///C:/Users/cynth/Documents/Loza-Coll%20Lab/20117/20117_ctrl%20replicate%20JPEGs/20117ctl_130%5E112_6d_10a-DAPI-GFP.jpg,Ctl,10,46.05845487,48.94302137
1,122,file:///C:/Users/cynth/Documents/Loza-Coll%20Lab/20117/20117_ctrl%20replicate%20JPEGs/20117ctl_130%5E112_6d_10a-DAPI-GFP.jpg,Ctl,10,51.38642608,64.3788317
1,123,file:///C:/Users/cynth/Documents/Loza-Coll%20Lab/20117/20117_ctrl%20replicate%20JPEGs/20117ctl_130%5E112_6d_10a-DAPI-GFP.jpg,Ctl,10,55.97270343,71.55737807
1,124,file:///C:/Users/cynth/Documents/Loza-Coll%20Lab/20117/20117_ctrl%20replicate%20JPEGs/20117ctl_130%5E112_6d_10a-DAPI-GFP.jpg,Ctl,10,54.79539686,87.63263952
1,125,file:///C:/Users/cynth/Documents/Loza-Coll%20Lab/20117/20117_ctrl%20replicate%20JPEGs/20117ctl_130%5E112_6d_10a-DAPI-GFP.jpg,Ctl,10,57.93283571,71.39271591
1,126,file:///C:/Users/cynth/Documents/Loza-Coll%20Lab/20117/20117_ctrl%20replicate%20JPEGs/20117ctl_130%5E112_6d_10a-DAPI-GFP.jpg,Ctl,10,58.19693851,75.83348494
1,127,file:///C:/Users/cynth/Documents/Loza-Coll%20Lab/20117/20117_ctrl%20replicate%20JPEGs/20117ctl_130%5E112_6d_10a-DAPI-GFP.jpg,Ctl,10,51.15758586,66.37379453
1,128,file:///C:/Users/cynth/Documents/Loza-Coll%20Lab/20117/20117_ctrl%20replicate%20JPEGs/20117ctl_130%5E112_6d_10a-DAPI-GFP.jpg,Ctl,10,63.1380654,82.82588936
1,129,file:///C:/Users/cynth/Documents/Loza-Coll%20Lab/20117/20117_ctrl%20replicate%20JPEGs/20117ctl_130%5E112_6d_10a-DAPI-GFP.jpg,Ctl,10,65.48502069,70.24779509
