ImageNumber,ObjectNumber,Metadata_FileLocation,Metadata_group,Metadata_gut,Neighbors_FirstClosestDistance_Expanded,Neighbors_SecondClosestDistance_Expanded
1,11,file:///C:/Users/cynth/Documents/Loza-Coll%20Lab/20117/20117_Exp%20replicate%20JPEGs/20117exp_130%5E20117_6d_13-DAPI-GFP.jpg,Indy OE,13,81.02754842,101.6674781
1,12,file:///C:/Users/cynth/Documents/Loza-Coll%20Lab/20117/20117_Exp%20replicate%20JPEGs/20117exp_130%5E20117_6d_13-DAPI-GFP.jpg,Indy OE,13,91.16970565,101.4955679
1,13,file:///C:/Users/cynth/Documents/Loza-Coll%20Lab/20117/20117_Exp%20replicate%20JPEGs/20117exp_130%5E20117_6d_13-DAPI-GFP.jpg,Indy OE,13,54.14815196,81.02754842
1,14,file:///C:/Users/cynth/Documents/Loza-Coll%20Lab/20117/20117_Exp%20replicate%20JPEGs/20117exp_130%5E20117_6d_13-DAPI-GFP.jpg,Indy OE,13,55.74532825,62.28194895
1,15,file:///C:/Users/cynth/Documents/Loza-Coll%20Lab/20117/20117_Exp%20replicate%20JPEGs/20117exp_130%5E20117_6d_13-DAPI-GFP.jpg,Indy OE,13,76.39334401,92.34014937
1,16,file:///C:/Users/cynth/Documents/Loza-Coll%20Lab/20117/20117_Exp%20replicate%20JPEGs/20117exp_130%5E20117_6d_13-DAPI-GFP.jpg,Indy OE,13,73.41873965,75.54695885
1,17,file:///C:/Users/cynth/Documents/Loza-Coll%20Lab/20117/20117_Exp%20replicate%20JPEGs/20117exp_130%5E20117_6d_13-DAPI-GFP.jpg,Indy OE,13,67.31919082,76.39334401
1,18,file:///C:/Users/cynth/Documents/Loza-Coll%20Lab/20117/20117_Exp%20replicate%20JPEGs/20117exp_130%5E20117_6d_13-DAPI-GFP.jpg,Indy OE,13,54.14815196,113.127103
1,19,file:///C:/Users/cynth/Documents/Loza-Coll%20Lab/20117/20117_Exp%20replicate%20JPEGs/20117exp_130%5E20117_6d_13-DAPI-GFP.jpg,Indy OE,13,62.28194895,62.76266915
1,20,file:///C:/Users/cynth/Documents/Loza-Coll%20Lab/20117/20117_Exp%20replicate%20JPEGs/20117exp_130%5E20117_6d_13-DAPI-GFP.jpg,Indy OE,13,79.11437859,101.4955679
1,21,file:///C:/Users/cynth/Documents/Loza-Coll%20Lab/20117/20117_Exp%20replicate%20JPEGs/20117exp_130%5E20117_6d_13-DAPI-GFP.jpg,Indy OE,13,67.31919082,83.58424164
1,22,file:///C:/Users/cynth/Documents/Loza-Coll%20Lab/20117/20117_Exp%20replicate%20JPEGs/20117exp_130%5E20117_6d_13-DAPI-GFP.jpg,Indy OE,13,84.74539839,85.97979628
1,23,file:///C:/Users/cynth/Documents/Loza-Coll%20Lab/20117/20117_Exp%20replicate%20JPEGs/20117exp_130%5E20117_6d_13-DAPI-GFP.jpg,Indy OE,13,65.82278243,73.41873965
1,24,file:///C:/Users/cynth/Documents/Loza-Coll%20Lab/20117/20117_Exp%20replicate%20JPEGs/20117exp_130%5E20117_6d_13-DAPI-GFP.jpg,Indy OE,13,75.54695885,81.99941221
1,25,file:///C:/Users/cynth/Documents/Loza-Coll%20Lab/20117/20117_Exp%20replicate%20JPEGs/20117exp_130%5E20117_6d_13-DAPI-GFP.jpg,Indy OE,13,92.34014937,98.03348769
1,26,file:///C:/Users/cynth/Documents/Loza-Coll%20Lab/20117/20117_Exp%20replicate%20JPEGs/20117exp_130%5E20117_6d_13-DAPI-GFP.jpg,Indy OE,13,64.03020821,93.48490951
1,27,file:///C:/Users/cynth/Documents/Loza-Coll%20Lab/20117/20117_Exp%20replicate%20JPEGs/20117exp_130%5E20117_6d_13-DAPI-GFP.jpg,Indy OE,13,62.76266915,62.90113156
1,28,file:///C:/Users/cynth/Documents/Loza-Coll%20Lab/20117/20117_Exp%20replicate%20JPEGs/20117exp_130%5E20117_6d_13-DAPI-GFP.jpg,Indy OE,13,100.0716501,113.5566694
1,29,file:///C:/Users/cynth/Documents/Loza-Coll%20Lab/20117/20117_Exp%20replicate%20JPEGs/20117exp_130%5E20117_6d_13-DAPI-GFP.jpg,Indy OE,13,64.03020821,64.58675414
1,30,file:///C:/Users/cynth/Documents/Loza-Coll%20Lab/20117/20117_Exp%20replicate%20JPEGs/20117exp_130%5E20117_6d_13-DAPI-GFP.jpg,Indy OE,13,64.5485833,83.58424164
1,31,file:///C:/Users/cynth/Documents/Loza-Coll%20Lab/20117/20117_Exp%20replicate%20JPEGs/20117exp_130%5E20117_6d_13-DAPI-GFP.jpg,Indy OE,13,40.69285944,64.95674704
1,32,file:///C:/Users/cynth/Documents/Loza-Coll%20Lab/20117/20117_Exp%20replicate%20JPEGs/20117exp_130%5E20117_6d_13-DAPI-GFP.jpg,Indy OE,13,55.77817672,82.79707581
1,33,file:///C:/Users/cynth/Documents/Loza-Coll%20Lab/20117/20117_Exp%20replicate%20JPEGs/20117exp_130%5E20117_6d_13-DAPI-GFP.jpg,Indy OE,13,40.69285944,75.02429789
1,34,file:///C:/Users/cynth/Documents/Loza-Coll%20Lab/20117/20117_Exp%20replicate%20JPEGs/20117exp_130%5E20117_6d_13-DAPI-GFP.jpg,Indy OE,13,62.90113156,88.4490628
1,35,file:///C:/Users/cynth/Documents/Loza-Coll%20Lab/20117/20117_Exp%20replicate%20JPEGs/20117exp_130%5E20117_6d_13-DAPI-GFP.jpg,Indy OE,13,82.79707581,91.80507562
1,36,file:///C:/Users/cynth/Documents/Loza-Coll%20Lab/20117/20117_Exp%20replicate%20JPEGs/20117exp_130%5E20117_6d_13-DAPI-GFP.jpg,Indy OE,13,64.95674704,69.51947117
1,37,file:///C:/Users/cynth/Documents/Loza-Coll%20Lab/20117/20117_Exp%20replicate%20JPEGs/20117exp_130%5E20117_6d_13-DAPI-GFP.jpg,Indy OE,13,64.58675414,68.40259497
1,38,file:///C:/Users/cynth/Documents/Loza-Coll%20Lab/20117/20117_Exp%20replicate%20JPEGs/20117exp_130%5E20117_6d_13-DAPI-GFP.jpg,Indy OE,13,77.10215867,90.52317854
1,39,file:///C:/Users/cynth/Documents/Loza-Coll%20Lab/20117/20117_Exp%20replicate%20JPEGs/20117exp_130%5E20117_6d_13-DAPI-GFP.jpg,Indy OE,13,64.5485833,73.1738355
1,40,file:///C:/Users/cynth/Documents/Loza-Coll%20Lab/20117/20117_Exp%20replicate%20JPEGs/20117exp_130%5E20117_6d_13-DAPI-GFP.jpg,Indy OE,13,69.51947117,97.7720885
1,41,file:///C:/Users/cynth/Documents/Loza-Coll%20Lab/20117/20117_Exp%20replicate%20JPEGs/20117exp_130%5E20117_6d_13-DAPI-GFP.jpg,Indy OE,13,55.77817672,73.1738355
1,42,file:///C:/Users/cynth/Documents/Loza-Coll%20Lab/20117/20117_Exp%20replicate%20JPEGs/20117exp_130%5E20117_6d_13-DAPI-GFP.jpg,Indy OE,13,55.00313017,83.76542052
1,43,file:///C:/Users/cynth/Documents/Loza-Coll%20Lab/20117/20117_Exp%20replicate%20JPEGs/20117exp_130%5E20117_6d_13-DAPI-GFP.jpg,Indy OE,13,113.5566694,120.7587593
1,44,file:///C:/Users/cynth/Documents/Loza-Coll%20Lab/20117/20117_Exp%20replicate%20JPEGs/20117exp_130%5E20117_6d_13-DAPI-GFP.jpg,Indy OE,13,57.64881163,77.10215867
1,45,file:///C:/Users/cynth/Documents/Loza-Coll%20Lab/20117/20117_Exp%20replicate%20JPEGs/20117exp_130%5E20117_6d_13-DAPI-GFP.jpg,Indy OE,13,68.40259497,80.82131396
1,46,file:///C:/Users/cynth/Documents/Loza-Coll%20Lab/20117/20117_Exp%20replicate%20JPEGs/20117exp_130%5E20117_6d_13-DAPI-GFP.jpg,Indy OE,13,29.74860136,87.53129008
1,47,file:///C:/Users/cynth/Documents/Loza-Coll%20Lab/20117/20117_Exp%20replicate%20JPEGs/20117exp_130%5E20117_6d_13-DAPI-GFP.jpg,Indy OE,13,55.00313017,59.18981201
1,48,file:///C:/Users/cynth/Documents/Loza-Coll%20Lab/20117/20117_Exp%20replicate%20JPEGs/20117exp_130%5E20117_6d_13-DAPI-GFP.jpg,Indy OE,13,56.59474198,57.64881163
1,49,file:///C:/Users/cynth/Documents/Loza-Coll%20Lab/20117/20117_Exp%20replicate%20JPEGs/20117exp_130%5E20117_6d_13-DAPI-GFP.jpg,Indy OE,13,52.99867901,75.50330662
1,50,file:///C:/Users/cynth/Documents/Loza-Coll%20Lab/20117/20117_Exp%20replicate%20JPEGs/20117exp_130%5E20117_6d_13-DAPI-GFP.jpg,Indy OE,13,68.61182577,68.93944147
1,51,file:///C:/Users/cynth/Documents/Loza-Coll%20Lab/20117/20117_Exp%20replicate%20JPEGs/20117exp_130%5E20117_6d_13-DAPI-GFP.jpg,Indy OE,13,56.59474198,65.85540352
1,52,file:///C:/Users/cynth/Documents/Loza-Coll%20Lab/20117/20117_Exp%20replicate%20JPEGs/20117exp_130%5E20117_6d_13-DAPI-GFP.jpg,Indy OE,13,29.74860136,57.79380701
1,53,file:///C:/Users/cynth/Documents/Loza-Coll%20Lab/20117/20117_Exp%20replicate%20JPEGs/20117exp_130%5E20117_6d_13-DAPI-GFP.jpg,Indy OE,13,68.22034344,80.77254776
1,54,file:///C:/Users/cynth/Documents/Loza-Coll%20Lab/20117/20117_Exp%20replicate%20JPEGs/20117exp_130%5E20117_6d_13-DAPI-GFP.jpg,Indy OE,13,52.99867901,57.33298233
1,55,file:///C:/Users/cynth/Documents/Loza-Coll%20Lab/20117/20117_Exp%20replicate%20JPEGs/20117exp_130%5E20117_6d_13-DAPI-GFP.jpg,Indy OE,13,43.59826563,59.18981201
1,56,file:///C:/Users/cynth/Documents/Loza-Coll%20Lab/20117/20117_Exp%20replicate%20JPEGs/20117exp_130%5E20117_6d_13-DAPI-GFP.jpg,Indy OE,13,59.77516449,60.87095904
1,57,file:///C:/Users/cynth/Documents/Loza-Coll%20Lab/20117/20117_Exp%20replicate%20JPEGs/20117exp_130%5E20117_6d_13-DAPI-GFP.jpg,Indy OE,13,43.59826563,68.61182577
1,58,file:///C:/Users/cynth/Documents/Loza-Coll%20Lab/20117/20117_Exp%20replicate%20JPEGs/20117exp_130%5E20117_6d_13-DAPI-GFP.jpg,Indy OE,13,70.39120163,75.98713159
1,59,file:///C:/Users/cynth/Documents/Loza-Coll%20Lab/20117/20117_Exp%20replicate%20JPEGs/20117exp_130%5E20117_6d_13-DAPI-GFP.jpg,Indy OE,13,60.73622379,63.54880145
1,60,file:///C:/Users/cynth/Documents/Loza-Coll%20Lab/20117/20117_Exp%20replicate%20JPEGs/20117exp_130%5E20117_6d_13-DAPI-GFP.jpg,Indy OE,13,57.79380701,62.6472458
1,61,file:///C:/Users/cynth/Documents/Loza-Coll%20Lab/20117/20117_Exp%20replicate%20JPEGs/20117exp_130%5E20117_6d_13-DAPI-GFP.jpg,Indy OE,13,77.25210068,98.35485127
1,62,file:///C:/Users/cynth/Documents/Loza-Coll%20Lab/20117/20117_Exp%20replicate%20JPEGs/20117exp_130%5E20117_6d_13-DAPI-GFP.jpg,Indy OE,13,55.65823127,58.02332662
1,63,file:///C:/Users/cynth/Documents/Loza-Coll%20Lab/20117/20117_Exp%20replicate%20JPEGs/20117exp_130%5E20117_6d_13-DAPI-GFP.jpg,Indy OE,13,39.92473577,70.62289199
1,64,file:///C:/Users/cynth/Documents/Loza-Coll%20Lab/20117/20117_Exp%20replicate%20JPEGs/20117exp_130%5E20117_6d_13-DAPI-GFP.jpg,Indy OE,13,57.33298233,93.68142186
1,65,file:///C:/Users/cynth/Documents/Loza-Coll%20Lab/20117/20117_Exp%20replicate%20JPEGs/20117exp_130%5E20117_6d_13-DAPI-GFP.jpg,Indy OE,13,60.73622379,87.31483597
1,66,file:///C:/Users/cynth/Documents/Loza-Coll%20Lab/20117/20117_Exp%20replicate%20JPEGs/20117exp_130%5E20117_6d_13-DAPI-GFP.jpg,Indy OE,13,39.92473577,48.21045515
1,67,file:///C:/Users/cynth/Documents/Loza-Coll%20Lab/20117/20117_Exp%20replicate%20JPEGs/20117exp_130%5E20117_6d_13-DAPI-GFP.jpg,Indy OE,13,58.02332662,70.72232949
1,68,file:///C:/Users/cynth/Documents/Loza-Coll%20Lab/20117/20117_Exp%20replicate%20JPEGs/20117exp_130%5E20117_6d_13-DAPI-GFP.jpg,Indy OE,13,57.25095388,62.6472458
1,69,file:///C:/Users/cynth/Documents/Loza-Coll%20Lab/20117/20117_Exp%20replicate%20JPEGs/20117exp_130%5E20117_6d_13-DAPI-GFP.jpg,Indy OE,13,70.39120163,72.30142395
1,70,file:///C:/Users/cynth/Documents/Loza-Coll%20Lab/20117/20117_Exp%20replicate%20JPEGs/20117exp_130%5E20117_6d_13-DAPI-GFP.jpg,Indy OE,13,68.93702381,69.62530119
1,71,file:///C:/Users/cynth/Documents/Loza-Coll%20Lab/20117/20117_Exp%20replicate%20JPEGs/20117exp_130%5E20117_6d_13-DAPI-GFP.jpg,Indy OE,13,48.21045515,53.22642883
1,72,file:///C:/Users/cynth/Documents/Loza-Coll%20Lab/20117/20117_Exp%20replicate%20JPEGs/20117exp_130%5E20117_6d_13-DAPI-GFP.jpg,Indy OE,13,52.09237435,68.93702381
1,73,file:///C:/Users/cynth/Documents/Loza-Coll%20Lab/20117/20117_Exp%20replicate%20JPEGs/20117exp_130%5E20117_6d_13-DAPI-GFP.jpg,Indy OE,13,181.9680221,220.7118464
1,74,file:///C:/Users/cynth/Documents/Loza-Coll%20Lab/20117/20117_Exp%20replicate%20JPEGs/20117exp_130%5E20117_6d_13-DAPI-GFP.jpg,Indy OE,13,40.87474672,51.19197334
1,75,file:///C:/Users/cynth/Documents/Loza-Coll%20Lab/20117/20117_Exp%20replicate%20JPEGs/20117exp_130%5E20117_6d_13-DAPI-GFP.jpg,Indy OE,13,53.22642883,89.40866073
1,76,file:///C:/Users/cynth/Documents/Loza-Coll%20Lab/20117/20117_Exp%20replicate%20JPEGs/20117exp_130%5E20117_6d_13-DAPI-GFP.jpg,Indy OE,13,45.53035042,52.09237435
1,77,file:///C:/Users/cynth/Documents/Loza-Coll%20Lab/20117/20117_Exp%20replicate%20JPEGs/20117exp_130%5E20117_6d_13-DAPI-GFP.jpg,Indy OE,13,32.90491228,40.87474672
1,78,file:///C:/Users/cynth/Documents/Loza-Coll%20Lab/20117/20117_Exp%20replicate%20JPEGs/20117exp_130%5E20117_6d_13-DAPI-GFP.jpg,Indy OE,13,32.90491228,45.53035042
1,79,file:///C:/Users/cynth/Documents/Loza-Coll%20Lab/20117/20117_Exp%20replicate%20JPEGs/20117exp_130%5E20117_6d_13-DAPI-GFP.jpg,Indy OE,13,51.19197334,51.97944495
1,80,file:///C:/Users/cynth/Documents/Loza-Coll%20Lab/20117/20117_Exp%20replicate%20JPEGs/20117exp_130%5E20117_6d_13-DAPI-GFP.jpg,Indy OE,13,51.97944495,97.50387698
1,81,file:///C:/Users/cynth/Documents/Loza-Coll%20Lab/20117/20117_Exp%20replicate%20JPEGs/20117exp_130%5E20117_6d_13-DAPI-GFP.jpg,Indy OE,13,41.70368984,74.70037001
1,82,file:///C:/Users/cynth/Documents/Loza-Coll%20Lab/20117/20117_Exp%20replicate%20JPEGs/20117exp_130%5E20117_6d_13-DAPI-GFP.jpg,Indy OE,13,34.80893692,101.8957563
1,83,file:///C:/Users/cynth/Documents/Loza-Coll%20Lab/20117/20117_Exp%20replicate%20JPEGs/20117exp_130%5E20117_6d_13-DAPI-GFP.jpg,Indy OE,13,41.70368984,97.42622875
1,84,file:///C:/Users/cynth/Documents/Loza-Coll%20Lab/20117/20117_Exp%20replicate%20JPEGs/20117exp_130%5E20117_6d_13-DAPI-GFP.jpg,Indy OE,13,34.80893692,74.70037001
2,1,file:///C:/Users/cynth/Documents/Loza-Coll%20Lab/20117/20117_Exp%20replicate%20JPEGs/20117exp_130%5E20117_6d_13-DAPI-GFP.jpg,Indy OE,13,118.3146672,137.025488
2,2,file:///C:/Users/cynth/Documents/Loza-Coll%20Lab/20117/20117_Exp%20replicate%20JPEGs/20117exp_130%5E20117_6d_13-DAPI-GFP.jpg,Indy OE,13,74.41088284,84.92818519
2,3,file:///C:/Users/cynth/Documents/Loza-Coll%20Lab/20117/20117_Exp%20replicate%20JPEGs/20117exp_130%5E20117_6d_13-DAPI-GFP.jpg,Indy OE,13,77.69317049,84.92818519
2,4,file:///C:/Users/cynth/Documents/Loza-Coll%20Lab/20117/20117_Exp%20replicate%20JPEGs/20117exp_130%5E20117_6d_13-DAPI-GFP.jpg,Indy OE,13,69.78511534,74.41088284
2,5,file:///C:/Users/cynth/Documents/Loza-Coll%20Lab/20117/20117_Exp%20replicate%20JPEGs/20117exp_130%5E20117_6d_13-DAPI-GFP.jpg,Indy OE,13,69.78511534,94.96631118
2,6,file:///C:/Users/cynth/Documents/Loza-Coll%20Lab/20117/20117_Exp%20replicate%20JPEGs/20117exp_130%5E20117_6d_13-DAPI-GFP.jpg,Indy OE,13,153.401683,162.9795546
2,7,file:///C:/Users/cynth/Documents/Loza-Coll%20Lab/20117/20117_Exp%20replicate%20JPEGs/20117exp_130%5E20117_6d_13-DAPI-GFP.jpg,Indy OE,13,67.4664857,77.56241613
2,8,file:///C:/Users/cynth/Documents/Loza-Coll%20Lab/20117/20117_Exp%20replicate%20JPEGs/20117exp_130%5E20117_6d_13-DAPI-GFP.jpg,Indy OE,13,100.5735633,119.3615368
2,9,file:///C:/Users/cynth/Documents/Loza-Coll%20Lab/20117/20117_Exp%20replicate%20JPEGs/20117exp_130%5E20117_6d_13-DAPI-GFP.jpg,Indy OE,13,67.4664857,69.76795926
2,10,file:///C:/Users/cynth/Documents/Loza-Coll%20Lab/20117/20117_Exp%20replicate%20JPEGs/20117exp_130%5E20117_6d_13-DAPI-GFP.jpg,Indy OE,13,75.35571495,79.25388939
2,11,file:///C:/Users/cynth/Documents/Loza-Coll%20Lab/20117/20117_Exp%20replicate%20JPEGs/20117exp_130%5E20117_6d_13-DAPI-GFP.jpg,Indy OE,13,69.42799134,69.76795926
2,12,file:///C:/Users/cynth/Documents/Loza-Coll%20Lab/20117/20117_Exp%20replicate%20JPEGs/20117exp_130%5E20117_6d_13-DAPI-GFP.jpg,Indy OE,13,65.27617516,78.87929829
2,13,file:///C:/Users/cynth/Documents/Loza-Coll%20Lab/20117/20117_Exp%20replicate%20JPEGs/20117exp_130%5E20117_6d_13-DAPI-GFP.jpg,Indy OE,13,78.87929829,86.40404794
2,14,file:///C:/Users/cynth/Documents/Loza-Coll%20Lab/20117/20117_Exp%20replicate%20JPEGs/20117exp_130%5E20117_6d_13-DAPI-GFP.jpg,Indy OE,13,54.46583632,72.55145087
2,15,file:///C:/Users/cynth/Documents/Loza-Coll%20Lab/20117/20117_Exp%20replicate%20JPEGs/20117exp_130%5E20117_6d_13-DAPI-GFP.jpg,Indy OE,13,60.25115664,88.98184481
2,16,file:///C:/Users/cynth/Documents/Loza-Coll%20Lab/20117/20117_Exp%20replicate%20JPEGs/20117exp_130%5E20117_6d_13-DAPI-GFP.jpg,Indy OE,13,60.25115664,70.12974962
2,17,file:///C:/Users/cynth/Documents/Loza-Coll%20Lab/20117/20117_Exp%20replicate%20JPEGs/20117exp_130%5E20117_6d_13-DAPI-GFP.jpg,Indy OE,13,50.51765756,65.27617516
2,18,file:///C:/Users/cynth/Documents/Loza-Coll%20Lab/20117/20117_Exp%20replicate%20JPEGs/20117exp_130%5E20117_6d_13-DAPI-GFP.jpg,Indy OE,13,55.07186404,89.79568095
2,19,file:///C:/Users/cynth/Documents/Loza-Coll%20Lab/20117/20117_Exp%20replicate%20JPEGs/20117exp_130%5E20117_6d_13-DAPI-GFP.jpg,Indy OE,13,69.42799134,97.26706796
2,20,file:///C:/Users/cynth/Documents/Loza-Coll%20Lab/20117/20117_Exp%20replicate%20JPEGs/20117exp_130%5E20117_6d_13-DAPI-GFP.jpg,Indy OE,13,89.79568095,106.1963259
2,21,file:///C:/Users/cynth/Documents/Loza-Coll%20Lab/20117/20117_Exp%20replicate%20JPEGs/20117exp_130%5E20117_6d_13-DAPI-GFP.jpg,Indy OE,13,53.93123372,54.46583632
2,22,file:///C:/Users/cynth/Documents/Loza-Coll%20Lab/20117/20117_Exp%20replicate%20JPEGs/20117exp_130%5E20117_6d_13-DAPI-GFP.jpg,Indy OE,13,67.12204041,86.40404794
2,23,file:///C:/Users/cynth/Documents/Loza-Coll%20Lab/20117/20117_Exp%20replicate%20JPEGs/20117exp_130%5E20117_6d_13-DAPI-GFP.jpg,Indy OE,13,50.51765756,59.40145097
2,24,file:///C:/Users/cynth/Documents/Loza-Coll%20Lab/20117/20117_Exp%20replicate%20JPEGs/20117exp_130%5E20117_6d_13-DAPI-GFP.jpg,Indy OE,13,55.07186404,78.91098232
2,25,file:///C:/Users/cynth/Documents/Loza-Coll%20Lab/20117/20117_Exp%20replicate%20JPEGs/20117exp_130%5E20117_6d_13-DAPI-GFP.jpg,Indy OE,13,60.21792858,88.98184481
2,26,file:///C:/Users/cynth/Documents/Loza-Coll%20Lab/20117/20117_Exp%20replicate%20JPEGs/20117exp_130%5E20117_6d_13-DAPI-GFP.jpg,Indy OE,13,53.93123372,75.19389118
2,27,file:///C:/Users/cynth/Documents/Loza-Coll%20Lab/20117/20117_Exp%20replicate%20JPEGs/20117exp_130%5E20117_6d_13-DAPI-GFP.jpg,Indy OE,13,60.21792858,67.90701222
2,28,file:///C:/Users/cynth/Documents/Loza-Coll%20Lab/20117/20117_Exp%20replicate%20JPEGs/20117exp_130%5E20117_6d_13-DAPI-GFP.jpg,Indy OE,13,47.70724681,94.75725186
2,29,file:///C:/Users/cynth/Documents/Loza-Coll%20Lab/20117/20117_Exp%20replicate%20JPEGs/20117exp_130%5E20117_6d_13-DAPI-GFP.jpg,Indy OE,13,59.40145097,67.12204041
2,30,file:///C:/Users/cynth/Documents/Loza-Coll%20Lab/20117/20117_Exp%20replicate%20JPEGs/20117exp_130%5E20117_6d_13-DAPI-GFP.jpg,Indy OE,13,53.51627891,76.02593782
2,31,file:///C:/Users/cynth/Documents/Loza-Coll%20Lab/20117/20117_Exp%20replicate%20JPEGs/20117exp_130%5E20117_6d_13-DAPI-GFP.jpg,Indy OE,13,89.84575585,102.1334421
2,32,file:///C:/Users/cynth/Documents/Loza-Coll%20Lab/20117/20117_Exp%20replicate%20JPEGs/20117exp_130%5E20117_6d_13-DAPI-GFP.jpg,Indy OE,13,47.70724681,69.90006883
2,33,file:///C:/Users/cynth/Documents/Loza-Coll%20Lab/20117/20117_Exp%20replicate%20JPEGs/20117exp_130%5E20117_6d_13-DAPI-GFP.jpg,Indy OE,13,80.67470085,80.98829595
2,34,file:///C:/Users/cynth/Documents/Loza-Coll%20Lab/20117/20117_Exp%20replicate%20JPEGs/20117exp_130%5E20117_6d_13-DAPI-GFP.jpg,Indy OE,13,53.51627891,66.67390606
2,35,file:///C:/Users/cynth/Documents/Loza-Coll%20Lab/20117/20117_Exp%20replicate%20JPEGs/20117exp_130%5E20117_6d_13-DAPI-GFP.jpg,Indy OE,13,66.81165548,78.91098232
2,36,file:///C:/Users/cynth/Documents/Loza-Coll%20Lab/20117/20117_Exp%20replicate%20JPEGs/20117exp_130%5E20117_6d_13-DAPI-GFP.jpg,Indy OE,13,65.27400458,75.24156822
2,37,file:///C:/Users/cynth/Documents/Loza-Coll%20Lab/20117/20117_Exp%20replicate%20JPEGs/20117exp_130%5E20117_6d_13-DAPI-GFP.jpg,Indy OE,13,68.35271716,69.75553738
2,38,file:///C:/Users/cynth/Documents/Loza-Coll%20Lab/20117/20117_Exp%20replicate%20JPEGs/20117exp_130%5E20117_6d_13-DAPI-GFP.jpg,Indy OE,13,68.97464321,79.71171381
2,39,file:///C:/Users/cynth/Documents/Loza-Coll%20Lab/20117/20117_Exp%20replicate%20JPEGs/20117exp_130%5E20117_6d_13-DAPI-GFP.jpg,Indy OE,13,66.81165548,99.00310903
2,40,file:///C:/Users/cynth/Documents/Loza-Coll%20Lab/20117/20117_Exp%20replicate%20JPEGs/20117exp_130%5E20117_6d_13-DAPI-GFP.jpg,Indy OE,13,63.37561417,69.75553738
2,41,file:///C:/Users/cynth/Documents/Loza-Coll%20Lab/20117/20117_Exp%20replicate%20JPEGs/20117exp_130%5E20117_6d_13-DAPI-GFP.jpg,Indy OE,13,66.67390606,76.02593782
2,42,file:///C:/Users/cynth/Documents/Loza-Coll%20Lab/20117/20117_Exp%20replicate%20JPEGs/20117exp_130%5E20117_6d_13-DAPI-GFP.jpg,Indy OE,13,69.90006883,75.24126583
2,43,file:///C:/Users/cynth/Documents/Loza-Coll%20Lab/20117/20117_Exp%20replicate%20JPEGs/20117exp_130%5E20117_6d_13-DAPI-GFP.jpg,Indy OE,13,59.34784817,94.75725186
2,44,file:///C:/Users/cynth/Documents/Loza-Coll%20Lab/20117/20117_Exp%20replicate%20JPEGs/20117exp_130%5E20117_6d_13-DAPI-GFP.jpg,Indy OE,13,65.27400458,71.40884732
2,45,file:///C:/Users/cynth/Documents/Loza-Coll%20Lab/20117/20117_Exp%20replicate%20JPEGs/20117exp_130%5E20117_6d_13-DAPI-GFP.jpg,Indy OE,13,75.24156822,80.56247304
2,46,file:///C:/Users/cynth/Documents/Loza-Coll%20Lab/20117/20117_Exp%20replicate%20JPEGs/20117exp_130%5E20117_6d_13-DAPI-GFP.jpg,Indy OE,13,59.29387607,68.97464321
